lesson_id,course_id,grade,subject,unit_number,course_day,day_in_unit,phase,title
ma-g4-english-language-arts-u06-l16,ma-g4-english-language-arts,4,english-language-arts,6,106,16,Retrieval and assessment preparation,"Retrieval and assessment preparation: retrieving grouping, development, precision, linking, and conclusion"
ma-g4-english-language-arts-u06-l17,ma-g4-english-language-arts,4,english-language-arts,6,107,17,Unit assessment,Unit assessment: unit evidence: an independently written multi-paragraph explanatory piece
ma-g4-english-language-arts-u06-l18,ma-g4-english-language-arts,4,english-language-arts,6,108,18,"Targeted correction, publication, and reflection","Targeted correction, publication, and reflection: correcting one section and publishing with a typed page"
ma-g4-english-language-arts-u07-l01,ma-g4-english-language-arts,4,english-language-arts,7,109,1,Launch and diagnostic,Launch and diagnostic: an opinion that can be supported versus one that cannot
ma-g4-english-language-arts-u07-l02,ma-g4-english-language-arts,4,english-language-arts,7,110,2,Word study and morphology,Word study and morphology: vocabulary that states a position precisely
ma-g4-english-language-arts-u07-l03,ma-g4-english-language-arts,4,english-language-arts,7,111,3,Concept model A,Concept model A: a reason at Grade 4 must be supported by facts and details
ma-g4-english-language-arts-u07-l04,ma-g4-english-language-arts,4,english-language-arts,7,112,4,Guided practice A,Guided practice A: attaching two facts to a reason that previously stood alone
ma-g4-english-language-arts-u07-l05,ma-g4-english-language-arts,4,english-language-arts,7,113,5,Close reading with evidence,Close reading with evidence: close reading how an author uses reasons and evidence for a point
ma-g4-english-language-arts-u07-l06,ma-g4-english-language-arts,4,english-language-arts,7,114,6,Independent application A,Independent application A: evaluating whether one author's evidence actually supports the point
ma-g4-english-language-arts-u07-l07,ma-g4-english-language-arts,4,english-language-arts,7,115,7,Concept model B,Concept model B: grouping related reasons so the structure supports the purpose
ma-g4-english-language-arts-u07-l08,ma-g4-english-language-arts,4,english-language-arts,7,116,8,Guided practice B,Guided practice B: ordering grouped reasons and linking them to the opinion
ma-g4-english-language-arts-u07-l09,ma-g4-english-language-arts,4,english-language-arts,7,117,9,Reteach and varied practice,Reteach and varied practice: repairing reasons that restate the opinion or cite nothing
ma-g4-english-language-arts-u07-l10,ma-g4-english-language-arts,4,english-language-arts,7,118,10,Craft or structure analysis,Craft or structure analysis: firsthand and secondhand accounts of the same event
ma-g4-english-language-arts-u07-l11,ma-g4-english-language-arts,4,english-language-arts,7,119,11,Source or research work,"Source or research work: drawing evidence from a firsthand and a secondhand source, and recording both"
ma-g4-english-language-arts-u07-l12,ma-g4-english-language-arts,4,english-language-arts,7,120,12,Writing plan and draft,"Writing plan and draft: planning the piece: position, grouped reasons, and the evidence behind each"
ma-g4-english-language-arts-u07-l13,ma-g4-english-language-arts,4,english-language-arts,7,121,13,Writing revision workshop,"Writing revision workshop: revising the conclusion so it follows from the reasons, using modal auxiliaries precisely"
ma-g4-english-language-arts-u07-l14,ma-g4-english-language-arts,4,english-language-arts,7,122,14,Discussion or presentation practice,Discussion or presentation practice: identifying the reasons and evidence a speaker provides
ma-g4-english-language-arts-u07-l15,ma-g4-english-language-arts,4,english-language-arts,7,123,15,Transfer challenge,Transfer challenge: writing an evidence-based opinion on a new question and source pair
ma-g4-english-language-arts-u07-l16,ma-g4-english-language-arts,4,english-language-arts,7,124,16,Retrieval and assessment preparation,"Retrieval and assessment preparation: retrieving position, grouped reasons, evidence, and conclusion"
ma-g4-english-language-arts-u07-l17,ma-g4-english-language-arts,4,english-language-arts,7,125,17,Unit assessment,Unit assessment: unit evidence: an independently written evidence-based opinion piece
ma-g4-english-language-arts-u07-l18,ma-g4-english-language-arts,4,english-language-arts,7,126,18,"Targeted correction, publication, and reflection","Targeted correction, publication, and reflection: correcting one reason's evidence and publishing or privately filing the piece"
ma-g4-english-language-arts-u08-l01,ma-g4-english-language-arts,4,english-language-arts,8,127,1,Launch and diagnostic,"Launch and diagnostic: the major differences among poetry, drama, and prose on the page"
ma-g4-english-language-arts-u08-l02,ma-g4-english-language-arts,4,english-language-arts,8,128,2,Word study and morphology,"Word study and morphology: words built from myth and story, and what they carry with them"
ma-g4-english-language-arts-u08-l03,ma-g4-english-language-arts,4,english-language-arts,8,129,3,Concept model A,"Concept model A: structural elements of poetry: verse, rhythm, meter, stanza"
ma-g4-english-language-arts-u08-l04,ma-g4-english-language-arts,4,english-language-arts,8,130,4,Guided practice A,Guided practice A: labeling the structural elements of a poem and a scene
ma-g4-english-language-arts-u08-l05,ma-g4-english-language-arts,4,english-language-arts,8,131,5,Close reading with evidence,Close reading with evidence: close reading a poem for how its structure shapes its meaning
ma-g4-english-language-arts-u08-l06,ma-g4-english-language-arts,4,english-language-arts,8,132,6,Independent application A,Independent application A: analyzing the structure of an unfamiliar poem or scene independently
ma-g4-english-language-arts-u08-l07,ma-g4-english-language-arts,4,english-language-arts,8,133,7,Concept model B,Concept model B: allusions: when a word points to a story outside this text
ma-g4-english-language-arts-u08-l08,ma-g4-english-language-arts,4,english-language-arts,8,134,8,Guided practice B,Guided practice B: explaining what an allusion adds that a plain word would not
ma-g4-english-language-arts-u08-l09,ma-g4-english-language-arts,4,english-language-arts,8,135,9,Reteach and varied practice,Reteach and varied practice: repairing readings that treat an idiom or metaphor literally
ma-g4-english-language-arts-u08-l10,ma-g4-english-language-arts,4,english-language-arts,8,136,10,Craft or structure analysis,"Craft or structure analysis: similes, metaphors, idioms, adages, and proverbs side by side"
ma-g4-english-language-arts-u08-l11,ma-g4-english-language-arts,4,english-language-arts,8,137,11,Source or research work,"Source or research work: synonyms and antonyms as tools for precision, not decoration"
ma-g4-english-language-arts-u08-l12,ma-g4-english-language-arts,4,english-language-arts,8,138,12,Writing plan and draft,Writing plan and draft: planning an original poem or scene with one deliberate craft choice
ma-g4-english-language-arts-u08-l13,ma-g4-english-language-arts,4,english-language-arts,8,139,13,Writing revision workshop,"Writing revision workshop: revising for sound and image, ordering adjectives and punctuating for effect"
ma-g4-english-language-arts-u08-l14,ma-g4-english-language-arts,4,english-language-arts,8,140,14,Discussion or presentation practice,"Discussion or presentation practice: presenting a reading aloud, in print, or with a caption track"
ma-g4-english-language-arts-u08-l15,ma-g4-english-language-arts,4,english-language-arts,8,141,15,Transfer challenge,Transfer challenge: connecting a written scene to a visual or oral presentation of it
ma-g4-english-language-arts-u08-l16,ma-g4-english-language-arts,4,english-language-arts,8,142,16,Retrieval and assessment preparation,"Retrieval and assessment preparation: retrieving form, structure, allusion, and figurative language"
ma-g4-english-language-arts-u08-l17,ma-g4-english-language-arts,4,english-language-arts,8,143,17,Unit assessment,Unit assessment: unit evidence: structural analysis and figurative-language explanation
ma-g4-english-language-arts-u08-l18,ma-g4-english-language-arts,4,english-language-arts,8,144,18,"Targeted correction, publication, and reflection","Targeted correction, publication, and reflection: correcting one note and publishing or privately filing the craft study"
ma-g4-english-language-arts-u09-l01,ma-g4-english-language-arts,4,english-language-arts,9,145,1,Launch and diagnostic,Launch and diagnostic: turning a topic into a question with investigable aspects
ma-g4-english-language-arts-u09-l02,ma-g4-english-language-arts,4,english-language-arts,9,146,2,Word study and morphology,"Word study and morphology: reference tools: dictionary, glossary, and thesaurus for precise meaning"
ma-g4-english-language-arts-u09-l03,ma-g4-english-language-arts,4,english-language-arts,9,147,3,Concept model A,Concept model A: choosing which aspects of a topic your project will actually cover
ma-g4-english-language-arts-u09-l04,ma-g4-english-language-arts,4,english-language-arts,9,148,4,Guided practice A,Guided practice A: splitting one question into three aspects and assigning a source to each
ma-g4-english-language-arts-u09-l05,ma-g4-english-language-arts,4,english-language-arts,9,149,5,Close reading with evidence,Close reading with evidence: close reading a source for information relevant to one aspect
ma-g4-english-language-arts-u09-l06,ma-g4-english-language-arts,4,english-language-arts,9,150,6,Independent application A,Independent application A: gathering relevant notes from a new source independently
ma-g4-english-language-arts-u09-l07,ma-g4-english-language-arts,4,english-language-arts,9,151,7,Concept model B,Concept model B: paraphrase: rewriting a source idea without borrowing its wording
ma-g4-english-language-arts-u09-l08,ma-g4-english-language-arts,4,english-language-arts,9,152,8,Guided practice B,Guided practice B: checking a paraphrase against the original for accuracy and independence
ma-g4-english-language-arts-u09-l09,ma-g4-english-language-arts,4,english-language-arts,9,153,9,Reteach and varied practice,Reteach and varied practice: repairing notes that copied phrasing or drifted from the source
ma-g4-english-language-arts-u09-l10,ma-g4-english-language-arts,4,english-language-arts,9,154,10,Craft or structure analysis,Craft or structure analysis: interpreting a chart or table inside a source and noting what it shows
ma-g4-english-language-arts-u09-l11,ma-g4-english-language-arts,4,english-language-arts,9,155,11,Source or research work,"Source or research work: building the source list: who, what, when, and where you found it"
ma-g4-english-language-arts-u09-l12,ma-g4-english-language-arts,4,english-language-arts,9,156,12,Writing plan and draft,Writing plan and draft: planning an answer that integrates two texts rather than stacking them
ma-g4-english-language-arts-u09-l13,ma-g4-english-language-arts,4,english-language-arts,9,157,13,Writing revision workshop,"Writing revision workshop: revising so every integrated claim traces to a note, punctuating quotations from a text"
ma-g4-english-language-arts-u09-l14,ma-g4-english-language-arts,4,english-language-arts,9,158,14,Discussion or presentation practice,Discussion or presentation practice: paraphrasing a source read aloud and identifying a speaker's evidence
ma-g4-english-language-arts-u09-l15,ma-g4-english-language-arts,4,english-language-arts,9,159,15,Transfer challenge,Transfer challenge: running the full research routine on a new question in one session
ma-g4-english-language-arts-u09-l16,ma-g4-english-language-arts,4,english-language-arts,9,160,16,Retrieval and assessment preparation,"Retrieval and assessment preparation: retrieving question, aspects, notes, paraphrase, sources, integration"
